4253 pTM: 0.728
0062 pTM: 0.881
0334 pTM: 0.701
0587 pTM: 0.360
0702 pTM: 0.791
0769 pTM: 0.255
1029 pTM: 0.193
1086 pTM: 0.217
1393 pTM: 0.874
2408 pTM: 0.805
2727 pTM: 0.792
3071 pTM: 0.844
3180 pTM: 0.758
3362 pTM: 0.944
3785 pTM: 0.891
3860 pTM: 0.229
2753 pTM: 0.875
2777 pTM: 0.508
2978 pTM: 0.372
3280 pTM: 0.739
3339 pTM: 0.851
4003 pTM: 0.893
4530 pTM: 0.467
0061 pTM: 0.295
0433 pTM: 0.879
0772 pTM: 0.867
0799 pTM: 0.797
0954 pTM: 0.846
2057 pTM: 0.865
2097 pTM: 0.901
3243 pTM: 0.575
4200 pTM: 0.807
4201 pTM: 0.804
0157 pTM: 0.881
0509 pTM: 0.871
1219 pTM: 0.857
1547 pTM: 0.272
1735 pTM: 0.918
3073 pTM: 0.563
3308 pTM: 0.757
3687 pTM: 0.785
4064 pTM: 0.293
0249 pTM: 0.366
0397 pTM: 0.824
1035 pTM: 0.567
1673 pTM: 0.742
2591 pTM: 0.807
3768 pTM: 0.859
0077 pTM: 0.901
0159 pTM: 0.576
0179 pTM: 0.922
0692 pTM: 0.867
1065 pTM: 0.872
1785 pTM: 0.326
1832 pTM: 0.882
1922 pTM: 0.882
2025 pTM: 0.433
2061 pTM: 0.761
2096 pTM: 0.436
2851 pTM: 0.571
2940 pTM: 0.729
3863 pTM: 0.769
3968 pTM: 0.459
0356 pTM: 0.675
0475 pTM: 0.678
0851 pTM: 0.724
1389 pTM: 0.317
1991 pTM: 0.901
2280 pTM: 0.766
3050 pTM: 0.790
3475 pTM: 0.654
3511 pTM: 0.915
3958 pTM: 0.864
0085 pTM: 0.272
0175 pTM: 0.845
0347 pTM: 0.906
0664 pTM: 0.421
0949 pTM: 0.843
0979 pTM: 0.757
1610 pTM: 0.638
2418 pTM: 0.724
2555 pTM: 0.806
3774 pTM: 0.769
4241 pTM: 0.728
0527 pTM: 0.797
1192 pTM: 0.757
2336 pTM: 0.625
2401 pTM: 0.668
2553 pTM: 0.849
2672 pTM: 0.887
3235 pTM: 0.389
3318 pTM: 0.530
3425 pTM: 0.436
0195 pTM: 0.873
0423 pTM: 0.258
0968 pTM: 0.874
1145 pTM: 0.885
1972 pTM: 0.922
2236 pTM: 0.874
0531 pTM: 0.533
0676 pTM: 0.805
2327 pTM: 0.794
2786 pTM: 0.898
3061 pTM: 0.896
3211 pTM: 0.775
3474 pTM: 0.636
3717 pTM: 0.654
3720 pTM: 0.830
3829 pTM: 0.893
3853 pTM: 0.486
0345 pTM: 0.859
0958 pTM: 0.645
1293 pTM: 0.270
1569 pTM: 0.667
1715 pTM: 0.833
2479 pTM: 0.250
2583 pTM: 0.877
3099 pTM: 0.850
3296 pTM: 0.716
4072 pTM: 0.751
0103 pTM: 0.390
0770 pTM: 0.670
0782 pTM: 0.890
1123 pTM: 0.706
1280 pTM: 0.345
1609 pTM: 0.704
1841 pTM: 0.693
2577 pTM: 0.721
3265 pTM: 0.758
3289 pTM: 0.255
3560 pTM: 0.931
4082 pTM: 0.871
0339 pTM: 0.862
0852 pTM: 0.728
2147 pTM: 0.902
2266 pTM: 0.766
2527 pTM: 0.716
3273 pTM: 0.882
3585 pTM: 0.558
1179 pTM: 0.868
1435 pTM: 0.904
1461 pTM: 0.842
1468 pTM: 0.893
2331 pTM: 0.889
2696 pTM: 0.824
3387 pTM: 0.844
3468 pTM: 0.882
4506 pTM: 0.866
0410 pTM: 0.229
1096 pTM: 0.937
1167 pTM: 0.347
1910 pTM: 0.535
1990 pTM: 0.894
2243 pTM: 0.808
2301 pTM: 0.913
2565 pTM: 0.778
3161 pTM: 0.929
3935 pTM: 0.881
4284 pTM: 0.934
0086 pTM: 0.442
0396 pTM: 0.759
0849 pTM: 0.892
0967 pTM: 0.856
1185 pTM: 0.821
1250 pTM: 0.685
2027 pTM: 0.875
2365 pTM: 0.229
2540 pTM: 0.856
3695 pTM: 0.926
3837 pTM: 0.520
3913 pTM: 0.932
3979 pTM: 0.138
4193 pTM: 0.858
0753 pTM: 0.937
0946 pTM: 0.183
1037 pTM: 0.939
1437 pTM: 0.683
1911 pTM: 0.891
1998 pTM: 0.881
2227 pTM: 0.923
4017 pTM: 0.655
4070 pTM: 0.945
0535 pTM: 0.762
0677 pTM: 0.540
1097 pTM: 0.523
1268 pTM: 0.780
2972 pTM: 0.866
3359 pTM: 0.898
3637 pTM: 0.883
3749 pTM: 0.925
4066 pTM: 0.882
0669 pTM: 0.706
1647 pTM: 0.952
2333 pTM: 0.334
2358 pTM: 0.922
2812 pTM: 0.918
0236 pTM: 0.919
0306 pTM: 0.893
0886 pTM: 0.800
0997 pTM: 0.276
2568 pTM: 0.430
3009 pTM: 0.924
3028 pTM: 0.918
3610 pTM: 0.632
3786 pTM: 0.946
3963 pTM: 0.926
4028 pTM: 0.674
4431 pTM: 0.837
0076 pTM: 0.882
0503 pTM: 0.778
0862 pTM: 0.938
2254 pTM: 0.640
3301 pTM: 0.378
3358 pTM: 0.907
3444 pTM: 0.733
3750 pTM: 0.654
4045 pTM: 0.954
4115 pTM: 0.911
4191 pTM: 0.815
0118 pTM: 0.929
1069 pTM: 0.350
1087 pTM: 0.909
1218 pTM: 0.938
1866 pTM: 0.948
2385 pTM: 0.709
2558 pTM: 0.879
2761 pTM: 0.368
4257 pTM: 0.946
0251 pTM: 0.872
0267 pTM: 0.311
0532 pTM: 0.833
0723 pTM: 0.659
0781 pTM: 0.912
1195 pTM: 0.937
1229 pTM: 0.526
1705 pTM: 0.876
1821 pTM: 0.555
2400 pTM: 0.559
3549 pTM: 0.331
0354 pTM: 0.745
0577 pTM: 0.930
1092 pTM: 0.472
1965 pTM: 0.942
2022 pTM: 0.389
2285 pTM: 0.925
2528 pTM: 0.906
3531 pTM: 0.959
3752 pTM: 0.835
4224 pTM: 0.936
0046 pTM: 0.429
0209 pTM: 0.600
1283 pTM: 0.883
1546 pTM: 0.916
1886 pTM: 0.941
2714 pTM: 0.681
0095 pTM: 0.941
0197 pTM: 0.896
0403 pTM: 0.804
0479 pTM: 0.563
3074 pTM: 0.558
3228 pTM: 0.468
3796 pTM: 0.812
4132 pTM: 0.921
4451 pTM: 0.834
0529 pTM: 0.809
1210 pTM: 0.923
1233 pTM: 0.558
1255 pTM: 0.856
1492 pTM: 0.819
1820 pTM: 0.271
2778 pTM: 0.911
2849 pTM: 0.713
2902 pTM: 0.946
3025 pTM: 0.683
3078 pTM: 0.820
3134 pTM: 0.798
3603 pTM: 0.726
4184 pTM: 0.900
4391 pTM: 0.857
1226 pTM: 0.330
1541 pTM: 0.423
1833 pTM: 0.658
1867 pTM: 0.743
2534 pTM: 0.699
3688 pTM: 0.349
3770 pTM: 0.587
3788 pTM: 0.311
3982 pTM: 0.909
4392 pTM: 0.911
4445 pTM: 0.945
0178 pTM: 0.948
0196 pTM: 0.343
0406 pTM: 0.859
0740 pTM: 0.304
1155 pTM: 0.957
1882 pTM: 0.806
1986 pTM: 0.625
2163 pTM: 0.869
3432 pTM: 0.194
4214 pTM: 0.945
0724 pTM: 0.850
3001 pTM: 0.901
3500 pTM: 0.927
3909 pTM: 0.737
4341 pTM: 0.946
4495 pTM: 0.945
0615 pTM: 0.960
1967 pTM: 0.936
2347 pTM: 0.595
3069 pTM: 0.939
3254 pTM: 0.247
3336 pTM: 0.888
3558 pTM: 0.263
4242 pTM: 0.548
0492 pTM: 0.891
0729 pTM: 0.694
0960 pTM: 0.811
1249 pTM: 0.473
1334 pTM: 0.835
1995 pTM: 0.574
2740 pTM: 0.438
3026 pTM: 0.288
3704 pTM: 0.538
4465 pTM: 0.669
4494 pTM: 0.774
0813 pTM: 0.197
1144 pTM: 0.862
1949 pTM: 0.830
2693 pTM: 0.669
2932 pTM: 0.862
4129 pTM: 0.625
4290 pTM: 0.892
0314 pTM: 0.280
0333 pTM: 0.499
0847 pTM: 0.419
1286 pTM: 0.899
1390 pTM: 0.927
1452 pTM: 0.831
1716 pTM: 0.512
1772 pTM: 0.903
2142 pTM: 0.168
2148 pTM: 0.931
3737 pTM: 0.893
3903 pTM: 0.429
0221 pTM: 0.243
0400 pTM: 0.957
0412 pTM: 0.957
0920 pTM: 0.265
1108 pTM: 0.947
1755 pTM: 0.724
2261 pTM: 0.926
1201 pTM: 0.895
1248 pTM: 0.679
1740 pTM: 0.892
1961 pTM: 0.960
2312 pTM: 0.949
2605 pTM: 0.234
2637 pTM: 0.947
2829 pTM: 0.913
3828 pTM: 0.198
3839 pTM: 0.896
4294 pTM: 0.860
4356 pTM: 0.929
0084 pTM: 0.646
0169 pTM: 0.594
0253 pTM: 0.640
1571 pTM: 0.863
1749 pTM: 0.752
2048 pTM: 0.327
2578 pTM: 0.917
2666 pTM: 0.640
2690 pTM: 0.640
2739 pTM: 0.437
3264 pTM: 0.669
4195 pTM: 0.685
4266 pTM: 0.952
4389 pTM: 0.592
4520 pTM: 0.950
0241 pTM: 0.969
0504 pTM: 0.916
1462 pTM: 0.803
2832 pTM: 0.946
3306 pTM: 0.680
0171 pTM: 0.868
0266 pTM: 0.606
0409 pTM: 0.926
0424 pTM: 0.932
0442 pTM: 0.749
0917 pTM: 0.825
0922 pTM: 0.712
1153 pTM: 0.939
1394 pTM: 0.592
1517 pTM: 0.624
1518 pTM: 0.656
2863 pTM: 0.724
3154 pTM: 0.868
3410 pTM: 0.783
3809 pTM: 0.935
0013 pTM: 0.467
0795 pTM: 0.463
0816 pTM: 0.931
1013 pTM: 0.346
1475 pTM: 0.948
1487 pTM: 0.828
2068 pTM: 0.929
2099 pTM: 0.950
2352 pTM: 0.932
3964 pTM: 0.962
0986 pTM: 0.690
1197 pTM: 0.865
2157 pTM: 0.491
2246 pTM: 0.926
2277 pTM: 0.819
2702 pTM: 0.691
2995 pTM: 0.901
3751 pTM: 0.628
3789 pTM: 0.947
3910 pTM: 0.923
4056 pTM: 0.958
0274 pTM: 0.323
0758 pTM: 0.930
1586 pTM: 0.926
1636 pTM: 0.910
2009 pTM: 0.950
2051 pTM: 0.902
2809 pTM: 0.833
2894 pTM: 0.452
3743 pTM: 0.807
4097 pTM: 0.947
0544 pTM: 0.714
0686 pTM: 0.915
1064 pTM: 0.699
1513 pTM: 0.618
1728 pTM: 0.671
1903 pTM: 0.937
2397 pTM: 0.915
2635 pTM: 0.916
2698 pTM: 0.347
3415 pTM: 0.182
4225 pTM: 0.922
4380 pTM: 0.311
4414 pTM: 0.957
1984 pTM: 0.707
2014 pTM: 0.724
2462 pTM: 0.551
2561 pTM: 0.743
2562 pTM: 0.917
3183 pTM: 0.213
3668 pTM: 0.643
3973 pTM: 0.875
0215 pTM: 0.733
0556 pTM: 0.952
0820 pTM: 0.714
0872 pTM: 0.280
1140 pTM: 0.910
1549 pTM: 0.963
1805 pTM: 0.284
2050 pTM: 0.726
2211 pTM: 0.712
2328 pTM: 0.882
2910 pTM: 0.963
4227 pTM: 0.949
0737 pTM: 0.888
0906 pTM: 0.176
1516 pTM: 0.635
1599 pTM: 0.962
1638 pTM: 0.789
1892 pTM: 0.957
1947 pTM: 0.830
1985 pTM: 0.503
2624 pTM: 0.704
2989 pTM: 0.880
3181 pTM: 0.686
3976 pTM: 0.853
4106 pTM: 0.936
4155 pTM: 0.670
0444 pTM: 0.788
0787 pTM: 0.542
0860 pTM: 0.736
2223 pTM: 0.766
2607 pTM: 0.962
2634 pTM: 0.898
3486 pTM: 0.770
3883 pTM: 0.965
1038 pTM: 0.405
2293 pTM: 0.886
3491 pTM: 0.944
3519 pTM: 0.874
3546 pTM: 0.735
3885 pTM: 0.380
4473 pTM: 0.964
4499 pTM: 0.900
1081 pTM: 0.730
1194 pTM: 0.880
1448 pTM: 0.626
1584 pTM: 0.635
1679 pTM: 0.340
1697 pTM: 0.198
1801 pTM: 0.937
1806 pTM: 0.918
1899 pTM: 0.890
2066 pTM: 0.848
2176 pTM: 0.924
2212 pTM: 0.445
2461 pTM: 0.594
4034 pTM: 0.686
0572 pTM: 0.700
1099 pTM: 0.961
1309 pTM: 0.869
1685 pTM: 0.798
1843 pTM: 0.521
3418 pTM: 0.680
4163 pTM: 0.835
0039 pTM: 0.918
0437 pTM: 0.925
0583 pTM: 0.864
0596 pTM: 0.947
0656 pTM: 0.926
2648 pTM: 0.590
3447 pTM: 0.944
3651 pTM: 0.864
3805 pTM: 0.611
4152 pTM: 0.950
0313 pTM: 0.722
1082 pTM: 0.636
1939 pTM: 0.656
1956 pTM: 0.485
2731 pTM: 0.955
3063 pTM: 0.825
4486 pTM: 0.556
0105 pTM: 0.969
0110 pTM: 0.945
0348 pTM: 0.962
0385 pTM: 0.671
1028 pTM: 0.904
2595 pTM: 0.906
2783 pTM: 0.883
3165 pTM: 0.907
3864 pTM: 0.921
0038 pTM: 0.909
0844 pTM: 0.907
2010 pTM: 0.892
2133 pTM: 0.844
3371 pTM: 0.932
3747 pTM: 0.898
4304 pTM: 0.960
4357 pTM: 0.871
2069 pTM: 0.921
3618 pTM: 0.636
3644 pTM: 0.964
4274 pTM: 0.969
0165 pTM: 0.890
0292 pTM: 0.954
1804 pTM: 0.946
2017 pTM: 0.946
2780 pTM: 0.742
3772 pTM: 0.598
4228 pTM: 0.844
4415 pTM: 0.964
0821 pTM: 0.948
0890 pTM: 0.967
1204 pTM: 0.918
1336 pTM: 0.833
2283 pTM: 0.964
2378 pTM: 0.918
2973 pTM: 0.913
3247 pTM: 0.605
3970 pTM: 0.739
4010 pTM: 0.819
4192 pTM: 0.968
4297 pTM: 0.953
1535 pTM: 0.955
1789 pTM: 0.476
1818 pTM: 0.962
2446 pTM: 0.677
2859 pTM: 0.932
2895 pTM: 0.917
3366 pTM: 0.617
3417 pTM: 0.535
3787 pTM: 0.698
0372 pTM: 0.217
0497 pTM: 0.519
0684 pTM: 0.940
1025 pTM: 0.496
1235 pTM: 0.937
1238 pTM: 0.857
1477 pTM: 0.759
2355 pTM: 0.942
2767 pTM: 0.905
2772 pTM: 0.803
3731 pTM: 0.735
4005 pTM: 0.833
4268 pTM: 0.634
0632 pTM: 0.723
0773 pTM: 0.851
0919 pTM: 0.826
1372 pTM: 0.503
1590 pTM: 0.835
1598 pTM: 0.919
2494 pTM: 0.953
2888 pTM: 0.939
3436 pTM: 0.424
3577 pTM: 0.561
3580 pTM: 0.707
4258 pTM: 0.947
4354 pTM: 0.773
4529 pTM: 0.370
0210 pTM: 0.854
0478 pTM: 0.907
0871 pTM: 0.832
1104 pTM: 0.917
1206 pTM: 0.745
1273 pTM: 0.936
2372 pTM: 0.521
2717 pTM: 0.907
2962 pTM: 0.927
3143 pTM: 0.856
3567 pTM: 0.932
3827 pTM: 0.150
3936 pTM: 0.727
4039 pTM: 0.905
4190 pTM: 0.652
0002 pTM: 0.608
0402 pTM: 0.903
0853 pTM: 0.468
0859 pTM: 0.793
1271 pTM: 0.945
1312 pTM: 0.933
1469 pTM: 0.940
1480 pTM: 0.579
2653 pTM: 0.923
2997 pTM: 0.872
3674 pTM: 0.730
3986 pTM: 0.911
4077 pTM: 0.895
0973 pTM: 0.961
1708 pTM: 0.883
2362 pTM: 0.804
2926 pTM: 0.953
3000 pTM: 0.943
3070 pTM: 0.561
3460 pTM: 0.927
3566 pTM: 0.644
3632 pTM: 0.383
4174 pTM: 0.868
0528 pTM: 0.864
0594 pTM: 0.662
0878 pTM: 0.460
0884 pTM: 0.354
1502 pTM: 0.450
2471 pTM: 0.969
2564 pTM: 0.292
4140 pTM: 0.960
0517 pTM: 0.897
1467 pTM: 0.960
1758 pTM: 0.870
2052 pTM: 0.488
2110 pTM: 0.973
2170 pTM: 0.711
3368 pTM: 0.781
3496 pTM: 0.824
3578 pTM: 0.388
3606 pTM: 0.943
4058 pTM: 0.903
4068 pTM: 0.840
4196 pTM: 0.385
0689 pTM: 0.957
1726 pTM: 0.928
2194 pTM: 0.927
3148 pTM: 0.939
3920 pTM: 0.809
0715 pTM: 0.215
0748 pTM: 0.538
0974 pTM: 0.908
2226 pTM: 0.921
2628 pTM: 0.903
3090 pTM: 0.915
3288 pTM: 0.245
3660 pTM: 0.839
4313 pTM: 0.888
0624 pTM: 0.920
0712 pTM: 0.916
1031 pTM: 0.921
1224 pTM: 0.963
2323 pTM: 0.903
2438 pTM: 0.946
2961 pTM: 0.896
4437 pTM: 0.907
0007 pTM: 0.600
0322 pTM: 0.942
1169 pTM: 0.903
1178 pTM: 0.928
1188 pTM: 0.465
1739 pTM: 0.714
1768 pTM: 0.914
1941 pTM: 0.899
2221 pTM: 0.745
2396 pTM: 0.937
2477 pTM: 0.949
2721 pTM: 0.571
4048 pTM: 0.887
4197 pTM: 0.307
4322 pTM: 0.778
1122 pTM: 0.916
1291 pTM: 0.905
1582 pTM: 0.941
1811 pTM: 0.750
2115 pTM: 0.850
2484 pTM: 0.686
2782 pTM: 0.801
4232 pTM: 0.948
0377 pTM: 0.927
0392 pTM: 0.943
1171 pTM: 0.869
1299 pTM: 0.692
1362 pTM: 0.904
1509 pTM: 0.444
1604 pTM: 0.883
1700 pTM: 0.869
2046 pTM: 0.951
3224 pTM: 0.614
3484 pTM: 0.913
4505 pTM: 0.892
0020 pTM: 0.939
0044 pTM: 0.534
0286 pTM: 0.954
0798 pTM: 0.524
1109 pTM: 0.500
1825 pTM: 0.934
1896 pTM: 0.945
1973 pTM: 0.710
3088 pTM: 0.932
3189 pTM: 0.731
3302 pTM: 0.937
3502 pTM: 0.269
3848 pTM: 0.833
3943 pTM: 0.964
0083 pTM: 0.418
1196 pTM: 0.253
2206 pTM: 0.939
2642 pTM: 0.936
2750 pTM: 0.622
3867 pTM: 0.943
3874 pTM: 0.695
4387 pTM: 0.426
0200 pTM: 0.943
0654 pTM: 0.443
0885 pTM: 0.337
1214 pTM: 0.911
1876 pTM: 0.925
2887 pTM: 0.953
3196 pTM: 0.781
3283 pTM: 0.905
3778 pTM: 0.947
3801 pTM: 0.939
4432 pTM: 0.691
0299 pTM: 0.971
0575 pTM: 0.959
2145 pTM: 0.861
2756 pTM: 0.396
3047 pTM: 0.546
3635 pTM: 0.930
3893 pTM: 0.867
4307 pTM: 0.798
4430 pTM: 0.911
0284 pTM: 0.850
0288 pTM: 0.794
0809 pTM: 0.857
1072 pTM: 0.365
1935 pTM: 0.967
3169 pTM: 0.950
4219 pTM: 0.954
4312 pTM: 0.866
1634 pTM: 0.937
2019 pTM: 0.843
3092 pTM: 0.958
3497 pTM: 0.881
3861 pTM: 0.848
4143 pTM: 0.798
0471 pTM: 0.973
0536 pTM: 0.919
0560 pTM: 0.848
0835 pTM: 0.876
1165 pTM: 0.891
1243 pTM: 0.911
1676 pTM: 0.589
2447 pTM: 0.547
2458 pTM: 0.627
3210 pTM: 0.912
0018 pTM: 0.885
0068 pTM: 0.708
1637 pTM: 0.583
1802 pTM: 0.164
1880 pTM: 0.716
2029 pTM: 0.915
2675 pTM: 0.943
3106 pTM: 0.830
3160 pTM: 0.706
4187 pTM: 0.670
4396 pTM: 0.872
0374 pTM: 0.699
0904 pTM: 0.951
0996 pTM: 0.714
1276 pTM: 0.916
1368 pTM: 0.607
2262 pTM: 0.878
2373 pTM: 0.883
2487 pTM: 0.326
2596 pTM: 0.953
3214 pTM: 0.763
3443 pTM: 0.674
3666 pTM: 0.909
4410 pTM: 0.935
0371 pTM: 0.951
2864 pTM: 0.915
3367 pTM: 0.600
3601 pTM: 0.836
4374 pTM: 0.895
4460 pTM: 0.648
0393 pTM: 0.909
1369 pTM: 0.557
1944 pTM: 0.507
2265 pTM: 0.763
2273 pTM: 0.950
2452 pTM: 0.924
3509 pTM: 0.930
4013 pTM: 0.939
4450 pTM: 0.940
1138 pTM: 0.965
1335 pTM: 0.935
1357 pTM: 0.860
1720 pTM: 0.960
2351 pTM: 0.945
3896 pTM: 0.887
3929 pTM: 0.726
0916 pTM: 0.943
1232 pTM: 0.768
1430 pTM: 0.958
1814 pTM: 0.962
1909 pTM: 0.826
3790 pTM: 0.717
3866 pTM: 0.630
4025 pTM: 0.932
0152 pTM: 0.962
0565 pTM: 0.952
0584 pTM: 0.450
1251 pTM: 0.695
1815 pTM: 0.781
1918 pTM: 0.880
2341 pTM: 0.680
2376 pTM: 0.869
2633 pTM: 0.765
3023 pTM: 0.959
3135 pTM: 0.343
3804 pTM: 0.851
4015 pTM: 0.860
4281 pTM: 0.881
0559 pTM: 0.891
0790 pTM: 0.863
0896 pTM: 0.940
1297 pTM: 0.970
2844 pTM: 0.939
3372 pTM: 0.804
3526 pTM: 0.969
4223 pTM: 0.964
4245 pTM: 0.244
4359 pTM: 0.762
0166 pTM: 0.851
0510 pTM: 0.939
1561 pTM: 0.742
1620 pTM: 0.921
1885 pTM: 0.931
2002 pTM: 0.871
2040 pTM: 0.760
2070 pTM: 0.962
2077 pTM: 0.897
2098 pTM: 0.879
3066 pTM: 0.938
3725 pTM: 0.962
0072 pTM: 0.900
0214 pTM: 0.937
0452 pTM: 0.942
0672 pTM: 0.938
1725 pTM: 0.769
2643 pTM: 0.923
2889 pTM: 0.872
3294 pTM: 0.943
4500 pTM: 0.968
0031 pTM: 0.968
0352 pTM: 0.905
1090 pTM: 0.947
1209 pTM: 0.717
2704 pTM: 0.369
2855 pTM: 0.777
2943 pTM: 0.922
3290 pTM: 0.214
3707 pTM: 0.950
0297 pTM: 0.839
0391 pTM: 0.795
0767 pTM: 0.949
1347 pTM: 0.913
2475 pTM: 0.818
3278 pTM: 0.189
3902 pTM: 0.388
4119 pTM: 0.896
0939 pTM: 0.599
1244 pTM: 0.918
1630 pTM: 0.902
1645 pTM: 0.905
1913 pTM: 0.510
1953 pTM: 0.911
3046 pTM: 0.959
4030 pTM: 0.425
4061 pTM: 0.418
4472 pTM: 0.953
0069 pTM: 0.892
0907 pTM: 0.961
0976 pTM: 0.721
1261 pTM: 0.348
1717 pTM: 0.169
2517 pTM: 0.930
2901 pTM: 0.750
3373 pTM: 0.603
3755 pTM: 0.872
3769 pTM: 0.925
3862 pTM: 0.958
3921 pTM: 0.943
3987 pTM: 0.562
4067 pTM: 0.936
0250 pTM: 0.952
0399 pTM: 0.969
1216 pTM: 0.367
1625 pTM: 0.967
1644 pTM: 0.659
1983 pTM: 0.970
2086 pTM: 0.890
2164 pTM: 0.931
3501 pTM: 0.565
4523 pTM: 0.576
0096 pTM: 0.899
0133 pTM: 0.767
0167 pTM: 0.954
1614 pTM: 0.848
1764 pTM: 0.904
2611 pTM: 0.930
3016 pTM: 0.886
3527 pTM: 0.969
3931 pTM: 0.931
4503 pTM: 0.964
0019 pTM: 0.782
0484 pTM: 0.946
0827 pTM: 0.956
2380 pTM: 0.573
2531 pTM: 0.616
2582 pTM: 0.816
3671 pTM: 0.937
4425 pTM: 0.924
1438 pTM: 0.885
3058 pTM: 0.616
3582 pTM: 0.936
4159 pTM: 0.917
0549 pTM: 0.936
0662 pTM: 0.160
0933 pTM: 0.959
1059 pTM: 0.709
1207 pTM: 0.972
1868 pTM: 0.749
2095 pTM: 0.852
3312 pTM: 0.927
3405 pTM: 0.762
3636 pTM: 0.893
4071 pTM: 0.775
4139 pTM: 0.887
0181 pTM: 0.438
0810 pTM: 0.963
1570 pTM: 0.971
1658 pTM: 0.955
3121 pTM: 0.966
3156 pTM: 0.850
3201 pTM: 0.968
3710 pTM: 0.946
0032 pTM: 0.667
0398 pTM: 0.770
0573 pTM: 0.886
0909 pTM: 0.799
1040 pTM: 0.781
1974 pTM: 0.458
2139 pTM: 0.882
2847 pTM: 0.918
3281 pTM: 0.941
3330 pTM: 0.967
3384 pTM: 0.897
4267 pTM: 0.804
4321 pTM: 0.964
4454 pTM: 0.925
0012 pTM: 0.903
0227 pTM: 0.757
0228 pTM: 0.785
0370 pTM: 0.698
0824 pTM: 0.925
1006 pTM: 0.963
1094 pTM: 0.769
1252 pTM: 0.864
1551 pTM: 0.940
1665 pTM: 0.906
2004 pTM: 0.833
2168 pTM: 0.937
2971 pTM: 0.810
3670 pTM: 0.951
3714 pTM: 0.802
4178 pTM: 0.892
4247 pTM: 0.183
0207 pTM: 0.878
0592 pTM: 0.613
1579 pTM: 0.901
1731 pTM: 0.679
3029 pTM: 0.922
4162 pTM: 0.948
0474 pTM: 0.819
0732 pTM: 0.909
2410 pTM: 0.916
2669 pTM: 0.967
3683 pTM: 0.962
0042 pTM: 0.948
0804 pTM: 0.795
1556 pTM: 0.839
2094 pTM: 0.869
2434 pTM: 0.881
2757 pTM: 0.292
3735 pTM: 0.920
4424 pTM: 0.722
0361 pTM: 0.788
0618 pTM: 0.800
0950 pTM: 0.731
1433 pTM: 0.960
2688 pTM: 0.960
3268 pTM: 0.958
3305 pTM: 0.952
3338 pTM: 0.561
3990 pTM: 0.875
0016 pTM: 0.962
0482 pTM: 0.943
0734 pTM: 0.904
1227 pTM: 0.716
1576 pTM: 0.388
1950 pTM: 0.574
2541 pTM: 0.888
0566 pTM: 0.963
1315 pTM: 0.936
1353 pTM: 0.163
1530 pTM: 0.937
1917 pTM: 0.857
2326 pTM: 0.241
2423 pTM: 0.595
2722 pTM: 0.973
2880 pTM: 0.921
2897 pTM: 0.942
3286 pTM: 0.876
4252 pTM: 0.862
0620 pTM: 0.842
1384 pTM: 0.673
1750 pTM: 0.931
2451 pTM: 0.627
2784 pTM: 0.252
2870 pTM: 0.921
3303 pTM: 0.856
3448 pTM: 0.654
3658 pTM: 0.753
0192 pTM: 0.532
0223 pTM: 0.405
0280 pTM: 0.922
0346 pTM: 0.935
0602 pTM: 0.185
0761 pTM: 0.952
0894 pTM: 0.957
1011 pTM: 0.844
1916 pTM: 0.287
2109 pTM: 0.374
2449 pTM: 0.751
2598 pTM: 0.939
2882 pTM: 0.938
3146 pTM: 0.642
3838 pTM: 0.223
3925 pTM: 0.652
3948 pTM: 0.951
3977 pTM: 0.926
4104 pTM: 0.508
0109 pTM: 0.906
0147 pTM: 0.659
1318 pTM: 0.931
1363 pTM: 0.911
1648 pTM: 0.453
2294 pTM: 0.847
2436 pTM: 0.963
3033 pTM: 0.793
3053 pTM: 0.842
3348 pTM: 0.910
0593 pTM: 0.945
0829 pTM: 0.917
0936 pTM: 0.849
0969 pTM: 0.934
1020 pTM: 0.320
1566 pTM: 0.951
1964 pTM: 0.922
2965 pTM: 0.967
3103 pTM: 0.246
0296 pTM: 0.949
0375 pTM: 0.874
1292 pTM: 0.958
2279 pTM: 0.944
0100 pTM: 0.593
0846 pTM: 0.626
1089 pTM: 0.954
3017 pTM: 0.849
3179 pTM: 0.935
3346 pTM: 0.920
3481 pTM: 0.934
4050 pTM: 0.864
4535 pTM: 0.393
0246 pTM: 0.448
0256 pTM: 0.698
1494 pTM: 0.766
1495 pTM: 0.697
3184 pTM: 0.969
0186 pTM: 0.931
1258 pTM: 0.639
1977 pTM: 0.438
2150 pTM: 0.901
2200 pTM: 0.906
2297 pTM: 0.867
2415 pTM: 0.930
2546 pTM: 0.666
3032 pTM: 0.872
3262 pTM: 0.971
4014 pTM: 0.775
4420 pTM: 0.862
0141 pTM: 0.894
0247 pTM: 0.354
0327 pTM: 0.956
0373 pTM: 0.528
1307 pTM: 0.955
1310 pTM: 0.425
1508 pTM: 0.957
1691 pTM: 0.930
1762 pTM: 0.657
2141 pTM: 0.901
2466 pTM: 0.218
2999 pTM: 0.794
3374 pTM: 0.696
0056 pTM: 0.418
0058 pTM: 0.392
0542 pTM: 0.671
0679 pTM: 0.875
1671 pTM: 0.380
2570 pTM: 0.934
2990 pTM: 0.641
3689 pTM: 0.934
4293 pTM: 0.393
0172 pTM: 0.855
0834 pTM: 0.943
0874 pTM: 0.657
2975 pTM: 0.879
3479 pTM: 0.953
4113 pTM: 0.907
4502 pTM: 0.928
0108 pTM: 0.938
